jobId,Job Type,State,Start Time,Duration
job_97a35218c3da4552add3c0c7d082210b,query,SUCCESS,13 Aug 10:54:32,0:00:01
job_7c08cac11ebb4894afdf61f1224a3de7,query,SUCCESS,13 Aug 10:54:29,0:00:01
job_8543371509484afbb6d3c9f99e8ee750,query,SUCCESS,13 Aug 10:54:26,0:00:02
job_c28956078a02442c80257f14962850e2,query,SUCCESS,13 Aug 10:54:23,0:00:02
job_3724a7a8635a48daa2c421dc522bac43,query,SUCCESS,13 Aug 10:54:20,0:00:01
job_d7d52a9febf64b1faed6713eea3e1da0,query,SUCCESS,13 Aug 10:54:17,0:00:01
job_41324e6b078649008a922047453f7152,query,SUCCESS,13 Aug 10:54:14,0:00:01
job_f06d4f3fe55645fab7100d77ae2a311d,query,SUCCESS,13 Aug 10:54:10,0:00:02
job_0fdaf5bfc53c437db2f734392386b9cf,query,SUCCESS,13 Aug 10:54:07,0:00:02
job_5189b94cef7343d6912612adcf42c06f,query,SUCCESS,13 Aug 10:54:04,0:00:02
job_8dc62e4b62cc48ffb89feeba8009441a,query,SUCCESS,13 Aug 10:54:01,0:00:02
job_b59e82195c6847dd9e4d5b204ee6108a,query,SUCCESS,13 Aug 10:53:58,0:00:01
job_1ed6b7214242411eb75513d9c4ea394a,query,SUCCESS,13 Aug 10:53:55,0:00:01
job_313823168b6b4b9d93bbef58211de10e,query,SUCCESS,13 Aug 10:53:50,0:00:02
job_442724a13ece4e84a5e25baf418165e3,query,SUCCESS,13 Aug 10:53:47,0:00:02
job_a29650e0539d48e09dae36f222dda96e,query,SUCCESS,13 Aug 10:53:43,0:00:02
job_d6040b5bf1fb429bb4eaa86a399718e5,query,SUCCESS,13 Aug 10:53:39,0:00:03
job_047e7f72bce74cff97d271ad7d572f53,query,SUCCESS,13 Aug 10:53:36,0:00:02
job_ead32088b6614ac6a15d267b2c5c672a,query,SUCCESS,13 Aug 10:53:32,0:00:02
job_61641cba813e4c139a7a5ec4488875d5,query,SUCCESS,13 Aug 10:53:28,0:00:02
job_9791fa713b3141988c7df35e95b479c1,query,SUCCESS,13 Aug 10:53:25,0:00:01
job_ac961e41ce85487b8b8328ff84f655a0,query,SUCCESS,13 Aug 10:53:21,0:00:02
job_1b7bc21f6e2149c8b99dd8e5e6f86c2e,query,SUCCESS,13 Aug 10:53:18,0:00:01
job_ee8d0ca852f1467580590c260204f690,query,SUCCESS,13 Aug 10:53:14,0:00:02
job_8e15c1242bb24c878130fc048c95a666,query,SUCCESS,13 Aug 10:53:12,0:00:01
job_001621d06b954de7ac18f2d0e7a76534,query,SUCCESS,13 Aug 10:53:08,0:00:02
job_532c8cb922ba4d298429c5a41336e78e,query,SUCCESS,13 Aug 10:53:04,0:00:03
job_109b87b869f24bb69c33732988b6654e,query,SUCCESS,13 Aug 10:53:01,0:00:02
job_e6ec457755384500ba60737f939ee71f,query,SUCCESS,13 Aug 10:52:55,0:00:04
job_f4020cd6180742f28b16e8a82815821e,query,SUCCESS,13 Aug 10:52:51,0:00:03
job_33d62f7c88e542f7b371a24de8551c96,query,SUCCESS,13 Aug 10:52:48,0:00:02
job_4473f78b043c4559b2982b32022b3ed2,query,SUCCESS,13 Aug 10:52:44,0:00:02
job_514b4a28e4724f32ae695da71f9c168a,query,SUCCESS,13 Aug 10:52:40,0:00:03
job_69e14420bdb149c796f6a9e739da6c43,query,SUCCESS,13 Aug 10:52:37,0:00:02
job_6fab8987231941d4a850aebf61dbc067,query,SUCCESS,13 Aug 10:52:34,0:00:02
job_a5d5ae26623f476dba28261cef16df76,query,SUCCESS,13 Aug 10:52:31,0:00:01
job_4af8caae31eb46b7b15eeb765429b30d,query,SUCCESS,13 Aug 10:52:28,0:00:02
job_4d6d6b4e67ce410c9b370fb78deb9009,query,SUCCESS,13 Aug 10:52:25,0:00:01
job_7ff169e9d41d4a4a9268a4ad4d692551,query,SUCCESS,13 Aug 10:52:21,0:00:02
job_b58af87195c340dda9fcb31b2e8c8f05,query,SUCCESS,13 Aug 10:52:18,0:00:02
job_18b44ea851a44a398aa2e59e6086ce77,query,SUCCESS,13 Aug 10:52:15,0:00:02
job_fd27669206b042e5beb060e5dc0101c7,query,SUCCESS,13 Aug 10:52:12,0:00:01
job_652fd1c0550846eeb9c64b2fc204227a,query,SUCCESS,13 Aug 10:52:09,0:00:01
job_72e1f640187e4f94b61bb0ed252e498b,query,SUCCESS,13 Aug 10:52:05,0:00:02
job_5d1f630f761c40eca828e97d6ac68909,query,SUCCESS,13 Aug 10:52:02,0:00:01
job_769a4d9da2a7495bb7d5ce300724262e,query,SUCCESS,13 Aug 10:51:59,0:00:02
job_dc21208400d3498b9344acc080cc4d5f,query,SUCCESS,13 Aug 10:51:56,0:00:01
job_b5ba2c73374d49d1851a2e0e43cc6610,query,SUCCESS,13 Aug 10:51:52,0:00:02
job_4d332e5c66c14567990df4c81e1f44f7,query,SUCCESS,13 Aug 10:51:49,0:00:02
job_50e9b062dc6b41eb876f3a0e759b837e,query,SUCCESS,13 Aug 10:51:44,0:00:03
job_f15f502096ef4691b5faf6ef5810cdca,query,SUCCESS,13 Aug 10:51:41,0:00:02
job_167bd626c8fe4f3a858171e3c7819b12,query,SUCCESS,13 Aug 10:51:37,0:00:02
job_2fd6d426fa484ab38909e77f31e8e21e,query,SUCCESS,13 Aug 10:51:33,0:00:03
job_0d2df2e5de8b49a9a10134a56c8d60e7,query,SUCCESS,13 Aug 10:51:30,0:00:02
job_8c1ad57fb75e4ad2a8905194ad47ff9a,query,SUCCESS,13 Aug 10:51:26,0:00:02
job_c4f2f837a5d34b7a9464169e665c234e,query,SUCCESS,13 Aug 10:51:23,0:00:01
job_809cb3e419374db9845dfc4ebc52b0e8,query,SUCCESS,13 Aug 10:51:19,0:00:02
job_0327b17b43a740b79683009a02754e1f,query,SUCCESS,13 Aug 10:51:16,0:00:02
job_ae6f14f9403e4335acfdba4cbc096074,query,SUCCESS,13 Aug 10:51:13,0:00:02
job_6dfac2ea59b64eeeb97ca63e06253887,query,SUCCESS,13 Aug 10:51:10,0:00:01
job_ef632dca90d94879a5bf808efb5f1010,query,SUCCESS,13 Aug 10:51:06,0:00:02
job_7b83b98036914a4a80ca0c49ecd40130,query,SUCCESS,13 Aug 10:51:02,0:00:03
job_dda09a306e434697a2245cd901d7b00a,query,SUCCESS,13 Aug 10:50:59,0:00:02
job_34afadac944e44c4a70dd2d62d00caab,query,SUCCESS,13 Aug 10:50:56,0:00:02
job_35077eea2e4b413a82864802ce54a43c,query,SUCCESS,13 Aug 10:50:52,0:00:02
job_b0a128229b484dcda0daec261aa581e0,query,SUCCESS,13 Aug 10:50:48,0:00:03
job_e4a24c6a514f421b9ed5a29708899399,query,SUCCESS,13 Aug 10:50:45,0:00:02
job_4d42ab8cc4f24d8aaf8106353c045cda,query,SUCCESS,13 Aug 10:50:41,0:00:02
job_f5a4593c9fb546acb3d368e6f82ec1e4,query,SUCCESS,13 Aug 10:50:37,0:00:03
job_75c198c46dfb42e299e778ff89e72faa,query,SUCCESS,13 Aug 10:50:34,0:00:02
job_0296b3cd5f07426787dfd1b9dbc3d4c8,query,SUCCESS,13 Aug 10:50:31,0:00:02
job_50ebd7b927614783b132f9393c8dad03,query,SUCCESS,13 Aug 10:50:27,0:00:02
job_4b269c23c83f4295a498995c0b0e81cb,query,SUCCESS,13 Aug 10:50:24,0:00:02
job_ecd9703efd4846afb68716f70312c307,query,SUCCESS,13 Aug 10:50:21,0:00:02
job_84beec6b2d49438580a7bce12e3b2a28,query,SUCCESS,13 Aug 10:50:18,0:00:01
job_031657ce3c4449678ddeeac6742dd21e,query,SUCCESS,13 Aug 10:50:14,0:00:02
job_5995cb69ab744ed6b76f510b5456a3f2,query,SUCCESS,13 Aug 10:50:10,0:00:02
job_f97276a77a334224b12fa3658649cbd2,query,SUCCESS,13 Aug 10:50:07,0:00:02
job_d8ecc5341ece4aa1968bd06d79496e3c,query,SUCCESS,13 Aug 10:50:04,0:00:02
job_3452fb87cf4447e3be8a4ae31bca9b5f,query,SUCCESS,13 Aug 10:50:00,0:00:02
job_968fed3e141140429f8bbd46ea672c65,query,SUCCESS,13 Aug 10:49:57,0:00:01
job_8a82df81a6184581b29c300daa6f890a,query,SUCCESS,13 Aug 10:49:53,0:00:02
job_f31bb7b6df26471ab53ad1ee50e439be,query,SUCCESS,13 Aug 10:49:50,0:00:02
job_1fee56ed3175447aac1b1802545a3799,query,SUCCESS,13 Aug 10:49:47,0:00:01
job_1fcb04007f0d43968b40d7c40f1ccd6a,query,SUCCESS,13 Aug 10:49:43,0:00:02
job_7741f2ff6f48448893bfb5cecea374ff,query,SUCCESS,13 Aug 10:49:40,0:00:02
job_f2d92640ee06452e813e6f9d71dcc613,query,SUCCESS,13 Aug 10:49:36,0:00:02
job_2e4be529d64849a7bfbfec01eba789ec,query,SUCCESS,13 Aug 10:49:31,0:00:03
job_742e8fcfd1364aafaefbb53d332c0c1c,query,SUCCESS,13 Aug 10:49:27,0:00:02
job_84b589ebee5a42abb73baca85cf075da,query,SUCCESS,13 Aug 10:49:24,0:00:02
job_35832456501949eca6a30b7505e6dcd6,query,SUCCESS,13 Aug 10:49:21,0:00:01
job_d57a138c6d2548acbddcdb71d778c015,query,SUCCESS,13 Aug 10:49:17,0:00:02
job_061c6817fa9f4e6fb0fda73184dc3964,query,SUCCESS,13 Aug 10:49:14,0:00:02
job_dcc547a8f74d484084f0e658ff99f2e9,query,SUCCESS,13 Aug 10:49:11,0:00:02
job_5ede6357d31f48b9a58b758a0eabf5b0,query,SUCCESS,13 Aug 10:49:07,0:00:02
job_1e286d787c684514a83884b680ddf69c,query,SUCCESS,13 Aug 10:49:04,0:00:02
job_de5a92eae14a423bb98d466d65dfc98e,query,SUCCESS,13 Aug 10:49:01,0:00:02
job_dd91713f4b1647cc918fd5546cc11f54,query,SUCCESS,13 Aug 10:48:58,0:00:02
job_ad2da03495e0423eb2f90b4833cd6f45,query,SUCCESS,13 Aug 10:48:54,0:00:02
job_ae8e51132120431c8ef899149342db46,query,SUCCESS,13 Aug 10:48:51,0:00:02
job_f0aee024fb9d493c88fab6c9e69b0474,query,SUCCESS,13 Aug 10:48:48,0:00:01
job_56da73a04c8f49e8a4d575bd4ebc1b24,query,SUCCESS,13 Aug 10:48:45,0:00:01
job_9b38ec1055d64ba88a287b7ee0bec477,query,SUCCESS,13 Aug 10:48:42,0:00:01
job_3670cc46cf2340c2b1ae24eae76717c2,query,SUCCESS,13 Aug 10:48:38,0:00:02
job_c759f129e47c4e38915c5295c6933351,query,SUCCESS,13 Aug 10:48:35,0:00:02
job_a213eba2678e45809d7f0ec66d732ffb,query,SUCCESS,13 Aug 10:48:32,0:00:01
job_cf73b8deaec040a2a797ab80030f0083,query,SUCCESS,13 Aug 10:48:28,0:00:02
job_f225bbe073b243b9b98aab117da19f94,query,SUCCESS,13 Aug 10:48:24,0:00:02
job_38d0a2edede54671ae8c970bfa3c19b2,query,SUCCESS,13 Aug 10:48:21,0:00:02
job_09271797c9864ba98454462841fbb783,query,SUCCESS,13 Aug 10:48:17,0:00:02
job_e7da79daba764f83b8caf5e13e19d374,query,SUCCESS,13 Aug 10:48:14,0:00:02
job_a7e10c24f6ca42afbdc869a879a994cd,query,SUCCESS,13 Aug 10:48:11,0:00:01
job_ee529c528cfe42a29182b16ef1d168ae,query,SUCCESS,13 Aug 10:48:08,0:00:01
job_89be55cf4c6e45759e3fbbce9aca86ed,query,SUCCESS,13 Aug 10:48:04,0:00:02
job_6b2a0277451b4cc9944179e63fde71ea,query,SUCCESS,13 Aug 10:48:01,0:00:02
job_998ffd2d5f4846c8bffc04b2fe60fe51,query,SUCCESS,13 Aug 10:47:57,0:00:02
job_96ac4733b8ee4ab58b28909233edcd47,query,SUCCESS,13 Aug 10:47:53,0:00:02
job_1a94ede7b3c84097b1a86aa0ea9fd142,query,SUCCESS,13 Aug 10:47:50,0:00:02
job_1d69d1732cd04d71bf7457d1be6401e9,query,SUCCESS,13 Aug 10:47:45,0:00:02
job_850422a632064559a1f22a5f059b917c,query,SUCCESS,13 Aug 10:47:41,0:00:02
job_9fa5a13e36aa44e38553871f1853f755,query,SUCCESS,13 Aug 10:47:38,0:00:02
job_170753b86e8f4dc6b0a525fcafc18dec,query,SUCCESS,13 Aug 10:47:33,0:00:03
job_2b581d216b5945fab1aeab830f8d686d,query,SUCCESS,13 Aug 10:47:30,0:00:02
job_92307adbdd9340deb45eb4a6e4460a2a,query,SUCCESS,13 Aug 10:47:27,0:00:02
job_d64312ab446b41119de05e0848023d95,query,SUCCESS,13 Aug 10:47:22,0:00:03
job_df04ca422bbc43a69e5f521b6b7765d3,query,SUCCESS,13 Aug 10:47:18,0:00:03
job_aa3105658f8f47328b89ab3bd9bcbb01,query,SUCCESS,13 Aug 10:47:15,0:00:02
job_cc90dcb9013842b082b0543e50803b66,query,SUCCESS,13 Aug 10:47:11,0:00:02
job_ac4d04eff31e4550a55cc884a5b9020b,query,SUCCESS,13 Aug 10:47:08,0:00:02
job_b84450aaf7ec49758131bfd527d6c108,query,SUCCESS,13 Aug 10:47:04,0:00:03
job_3f5ab98adc55451db47b9bf7f9e48b1c,query,SUCCESS,13 Aug 10:47:01,0:00:02
job_89afc575565c48259b22c47900cac11c,query,SUCCESS,13 Aug 10:46:57,0:00:02
job_7d4d55632c76492e94f3b90dc6a8f084,query,SUCCESS,13 Aug 10:46:54,0:00:02
job_43d51327dc6c447f8ec0102d32a80f9b,query,SUCCESS,13 Aug 10:46:51,0:00:02
job_0221460ee23e476c9e697aed5f257711,query,SUCCESS,13 Aug 10:46:47,0:00:02
job_3cf50e7a999b40219ac3724e39d9a8a9,query,SUCCESS,13 Aug 10:46:43,0:00:02
job_63980f6b0be2483d93b994a447356658,query,SUCCESS,13 Aug 10:46:39,0:00:02
job_76e72ad9406e465391c94052938dd691,query,SUCCESS,13 Aug 10:46:36,0:00:02
job_7dbccaaee08b40d7a47be35a166468c3,query,SUCCESS,13 Aug 10:46:33,0:00:02
job_eaa73ae781a14ce7be3942c78cc4559f,query,SUCCESS,13 Aug 10:46:30,0:00:02
job_76a13a93d187491cb8b15e239267905a,query,SUCCESS,13 Aug 10:46:27,0:00:01
job_057bb8fcff4f4ca2bc6e49fce28ddc29,query,SUCCESS,13 Aug 10:46:24,0:00:01
job_2495e1a7c401474984b56ca734715c78,query,SUCCESS,13 Aug 10:46:19,0:00:03
job_bab64cdcdf4d42f98759abf0d5824e64,query,SUCCESS,13 Aug 10:46:16,0:00:02
job_c5392dd9ebf14f489318360896cbeb0b,query,SUCCESS,13 Aug 10:46:13,0:00:02
job_37eacae2eeaa4b659c6148e3ac76b4c4,query,SUCCESS,13 Aug 10:46:10,0:00:02
job_e21f90567e9247d6b74d92492bc62731,query,SUCCESS,13 Aug 10:46:06,0:00:02
job_f26415c3192b430c85b4a342537ee564,query,SUCCESS,13 Aug 10:46:03,0:00:02
job_33cd358fffb848268c5fd5092ecb10bd,query,SUCCESS,13 Aug 10:45:57,0:00:04
job_f1e89d5aad754065ac9d22d8ae58f386,query,SUCCESS,13 Aug 10:45:49,0:00:01
job_79949d902a554d8db42ae970ac6cea8c,query,SUCCESS,13 Aug 10:45:44,0:00:03
job_0e7b4e67f4dd4bff9a76ed730e90994b,query,SUCCESS,13 Aug 10:45:41,0:00:02
job_5ae4b3125af142b5b114ec62723b70cb,query,SUCCESS,13 Aug 10:45:38,0:00:02
job_3ef9eafd12a74ddc98bd547f6b2ed42c,query,SUCCESS,13 Aug 10:45:35,0:00:01
job_4321d59690e240508357c8b028ae8a72,query,SUCCESS,13 Aug 10:45:32,0:00:01
job_5aebab85fd204136a2cbe5efdd5e51e0,query,SUCCESS,13 Aug 10:45:28,0:00:02
job_79061cba0c9f482cb2b366e6186db3a0,query,SUCCESS,13 Aug 10:45:23,0:00:03
job_6626d5ec3ec64656b2ab07f9313ea108,query,SUCCESS,13 Aug 10:45:20,0:00:02
job_19cf2e648bcf42339bf66a9df393fb62,query,SUCCESS,13 Aug 10:45:17,0:00:01
job_18013e651c6b49849c47a5ab33636c29,query,SUCCESS,13 Aug 10:45:13,0:00:02
job_358cfed5df1342d2bcae34d736f66962,query,SUCCESS,13 Aug 10:45:10,0:00:02
job_4a6259f17a07402d9f67b2ed1786684b,query,SUCCESS,13 Aug 10:45:06,0:00:02
job_d72ca6985da64d2b986278b0f990e734,query,SUCCESS,13 Aug 10:45:03,0:00:02
job_e9b095b06fd94a73b7cf28ac2dc2f9b7,query,SUCCESS,13 Aug 10:45:00,0:00:01
job_3e9bd4befced48dc8f4414bc9b735d47,query,SUCCESS,13 Aug 10:44:57,0:00:01
job_099fbd8c30d3494181c9f6c2ab4bffcc,query,SUCCESS,13 Aug 10:44:47,0:00:03
job_01b03c962f464bf0a8e889923d332aa2,query,SUCCESS,13 Aug 10:44:44,0:00:02
job_821907f37fff4d9a88525466627ec328,query,SUCCESS,13 Aug 10:44:41,0:00:02
job_48e5dd4e0a7b419e95d00a186fbc5529,query,SUCCESS,13 Aug 10:44:36,0:00:03
job_6b81cf317ff3417f8635b5b8e64cd6af,query,SUCCESS,13 Aug 10:44:33,0:00:02
job_8a452a72d7f6459ca0de93083297eb39,query,SUCCESS,13 Aug 10:44:29,0:00:02
job_65477b02c7da4d4ca29287980da60ba6,query,SUCCESS,13 Aug 10:44:26,0:00:02
job_53b4bc819e40455d919c08843d21d445,query,SUCCESS,13 Aug 10:44:23,0:00:02
job_d7c995bde6b64844ad5d5cb596280621,query,SUCCESS,13 Aug 10:44:19,0:00:02
job_f7887420f4fe4084bad7faac15338750,query,SUCCESS,13 Aug 10:44:15,0:00:02
job_96ce2281961349d1b43505c508abf089,query,SUCCESS,13 Aug 10:44:12,0:00:01
job_7b2ae62f717e44acb10bdd38bafed9fd,query,SUCCESS,13 Aug 10:44:09,0:00:01
job_bfa5871358c340ea83a613981cec33df,query,SUCCESS,13 Aug 10:44:05,0:00:02
job_61780850a46c4573b0a76a3f633a2b34,query,SUCCESS,13 Aug 10:44:02,0:00:02
job_a8027a895141437f85c04357b51fbc0f,query,SUCCESS,13 Aug 10:43:58,0:00:02
job_1336ceab4e4c419c8f19b3446a4a4f49,query,SUCCESS,13 Aug 10:43:54,0:00:02
job_2303b6e15db7438292d46884c5e28226,query,SUCCESS,13 Aug 10:43:50,0:00:03
job_3f5c03c0cdfd42f49e456ed3e3ba8070,query,SUCCESS,13 Aug 10:43:46,0:00:02
job_6f0869cbf8024a4fa3760418ac129825,query,SUCCESS,13 Aug 10:43:43,0:00:02
job_3aff1759ed1c4364a8b715eca1e1643e,query,SUCCESS,13 Aug 10:43:38,0:00:03
job_4d36e3fcc6a04b698234322260c4a392,query,SUCCESS,13 Aug 10:43:35,0:00:02
job_db48394c4b2946059400f4afb8fcfc68,query,SUCCESS,13 Aug 10:43:32,0:00:01
job_a4f482b603dd432c94b20a05347fdc8a,query,SUCCESS,13 Aug 10:43:28,0:00:02
job_f50a243ee1574665be67f4d6fc3b31bb,query,SUCCESS,13 Aug 10:43:24,0:00:03
job_ee7e1917d1234adb8e8018aebc1d5900,query,SUCCESS,13 Aug 10:43:20,0:00:03
job_675cd0c85a78436180e2f60357050494,query,SUCCESS,13 Aug 10:43:17,0:00:02
job_05b761502b364bd5959bb11c8f2e9798,query,SUCCESS,13 Aug 10:43:14,0:00:02
job_75ed03b733634d16aa30e55557074100,query,SUCCESS,13 Aug 10:43:10,0:00:02
job_7280747acb6e46c1a47255c38dbaa052,query,SUCCESS,13 Aug 10:43:07,0:00:01
job_d6fdd2cf64304240a205df155348fa0e,query,SUCCESS,13 Aug 10:43:02,0:00:03
job_cd2fe947e4344f549c624913235ad4ca,query,SUCCESS,13 Aug 10:42:59,0:00:02
job_66a6e35cf06d49e2b2d11c9f68cd21a7,query,SUCCESS,13 Aug 10:42:56,0:00:01
job_dfb5627bc5a7416aa41e326465adb1aa,query,SUCCESS,13 Aug 10:42:52,0:00:02
job_408da7e8d1c54f8c9819a0ddfd9223e2,query,SUCCESS,13 Aug 10:42:48,0:00:03
job_6c1131c1741341d18666f7a8d9d9eee6,query,SUCCESS,13 Aug 10:42:44,0:00:03
job_4aec142c8ac94f3ebe9500c6d4b0b049,query,SUCCESS,13 Aug 10:42:41,0:00:01
job_174b2cf6578e4090bfa279c3cfdb8114,query,SUCCESS,13 Aug 10:42:37,0:00:02
job_3d1c9724ddaa45c5b8b19cc240cbeb21,query,SUCCESS,13 Aug 10:42:33,0:00:02
job_0d3fd652974e43ada02cb15973453800,query,SUCCESS,13 Aug 10:42:30,0:00:02
job_ff9f040ac83b4f5098d35391f4788dfd,query,SUCCESS,13 Aug 10:42:26,0:00:02
job_1681d82630f74f3380ee1ebbdf3b9b9a,query,SUCCESS,13 Aug 10:42:23,0:00:02
job_f63bfcb53da34cf59cd4c29002f24aff,query,SUCCESS,13 Aug 10:42:20,0:00:02
job_62027e5c8b404a1d8f390db39e640acf,query,SUCCESS,13 Aug 10:42:17,0:00:02
job_907b832f77104d99b20b1b47e151fedc,query,SUCCESS,13 Aug 10:42:13,0:00:02
job_967423bc61d8495d9bb63af20f50e0e9,query,SUCCESS,13 Aug 10:42:09,0:00:03
job_2a64ba5c47bc478d88c021f4250acdeb,query,SUCCESS,13 Aug 10:42:06,0:00:02
job_39782c4efef44f39b04d1bb78a1cca1e,query,SUCCESS,13 Aug 10:42:03,0:00:02
job_5341e9b24e9146539f1238e7d8ba36bb,query,SUCCESS,13 Aug 10:42:00,0:00:01
job_3576d254585d4db981f07d5e7e82b9f2,query,SUCCESS,13 Aug 10:41:57,0:00:01
job_c29157ca2de8449fbd596314056e692b,query,SUCCESS,13 Aug 10:41:53,0:00:02
job_5259799f11f5452897be31fb746fa23b,query,SUCCESS,13 Aug 10:41:44,0:00:02
job_4db79b817185438e8ac9fb95bf227838,query,SUCCESS,13 Aug 10:41:41,0:00:01
job_9fcdc86fd5624325b24629a979f5d5f0,query,SUCCESS,13 Aug 10:41:38,0:00:02
job_9bb6909a2eae4420af4f7e6365bdce45,query,SUCCESS,13 Aug 10:41:35,0:00:01
job_e9e4d264f4684389bdd33f1b8b790883,query,SUCCESS,13 Aug 10:41:32,0:00:01
job_c5ff6761ef5b434499ca77133a39eeec,query,SUCCESS,13 Aug 10:41:29,0:00:01
job_773d806703e345e68cdc62acb1235936,query,SUCCESS,13 Aug 10:41:25,0:00:02
job_9dc25c22a26346aa90dcce78b0dee7f4,query,SUCCESS,13 Aug 10:41:22,0:00:01
job_6ce9c9e8c6884ad88ecd125eb6eab783,query,SUCCESS,13 Aug 10:41:16,0:00:04
job_7e13892b616246c8bcceed8f6ddc839b,query,SUCCESS,13 Aug 10:41:13,0:00:02
job_057267584c6644d683bc4e2919456955,query,SUCCESS,13 Aug 10:41:10,0:00:02
job_fae947350a0943ef922380864fa7801b,query,SUCCESS,13 Aug 10:41:07,0:00:01
job_ad0fef98eae94eeab6c5df5f367310cb,query,SUCCESS,13 Aug 10:41:03,0:00:02
job_f576d70c9b7f4eaa8c9e6675869e021b,query,SUCCESS,13 Aug 10:40:59,0:00:02
job_52e6e03c655c4e38a48dada4787dbc5f,query,SUCCESS,13 Aug 10:40:56,0:00:02
job_7cb5a0c86ff04b7da91d549c49029b45,query,SUCCESS,13 Aug 10:40:52,0:00:03
job_409dc017baf04c52869f3641c76bd1a4,query,SUCCESS,13 Aug 10:40:50,0:00:01
job_893d5777e1c145f49d4fc72c1fa652a5,query,SUCCESS,13 Aug 10:40:47,0:00:01
job_63e00ee00324423792f5bb4b4309999f,query,SUCCESS,13 Aug 10:40:44,0:00:01
job_bc258ae0983f44ad846b185ff2226ba7,query,SUCCESS,13 Aug 10:40:41,0:00:01
job_143ad961e61745dd999a9c01b8a12d3e,query,SUCCESS,13 Aug 10:40:37,0:00:02
job_d1d3a08b3bde4f84a354b45ae82861fa,query,SUCCESS,13 Aug 10:40:34,0:00:02
job_7f5cedab092a4fb38df6e7fe3ac3f9e7,query,SUCCESS,13 Aug 10:40:30,0:00:02
job_5f82037d1fc64a5ab0723fc2f0217ded,query,SUCCESS,13 Aug 10:40:27,0:00:01
job_8d7d7c3a706c4ebd832721c4000499db,query,SUCCESS,13 Aug 10:40:24,0:00:01
job_efcd7fc70ac34e3eb2cab4fe316bf664,query,SUCCESS,13 Aug 10:40:21,0:00:01
job_9cdc13b83f83401ca59ebf12f6d175e7,query,SUCCESS,13 Aug 10:40:17,0:00:03
job_6f44365bddcb40608be27f89602a1f84,query,SUCCESS,13 Aug 10:40:14,0:00:02
job_813acce1443f4fd99cbc5852bb6d1e20,query,SUCCESS,13 Aug 10:40:10,0:00:02
job_fe865a29dbf44efbbd185d8c031237db,query,SUCCESS,13 Aug 10:40:07,0:00:01
job_1af7efbc3a72480581296ff0b464afa1,query,SUCCESS,13 Aug 10:40:03,0:00:02
job_4b67f9ff34524b0998b2550ece70c42e,query,SUCCESS,13 Aug 10:40:00,0:00:02
job_dee6446ea3d44f05930f5c8b01aa7201,query,SUCCESS,13 Aug 10:39:57,0:00:02
job_459efd56bf0c4d9faf67020ea3b8c7e5,query,SUCCESS,13 Aug 10:39:54,0:00:02
job_e1ae9d63339342cb81cec7d9161f2ee7,query,SUCCESS,13 Aug 10:39:50,0:00:03
job_5c3d7c3e156e4be48234d448347a43af,query,SUCCESS,13 Aug 10:39:47,0:00:01
job_4d1c336769d7424fa7a3e0740be24260,query,SUCCESS,13 Aug 10:39:43,0:00:02
job_8596a807ea274defb4e7c521c97884f2,query,SUCCESS,13 Aug 10:39:39,0:00:02
job_eb74554ea70346ccaf8e23f1b7addcf0,query,SUCCESS,13 Aug 10:39:36,0:00:02
job_da894785294c41fdb136ccd5432e7f28,query,SUCCESS,13 Aug 10:39:32,0:00:02
job_b20328714bf94d2ba5ab3ddc519c45e6,query,SUCCESS,13 Aug 10:39:29,0:00:02
job_02b5cd408b6a49cbbe7af845ab70f6bf,query,SUCCESS,13 Aug 10:39:25,0:00:03
job_0b2d818b60444a5299cc98962f462803,query,SUCCESS,13 Aug 10:39:21,0:00:03
job_d729932533f34ecfa2c0fe5d6ddbcb61,query,SUCCESS,13 Aug 10:39:18,0:00:02
job_99e0e9c312964cdbb6bfaf5b0369235b,query,SUCCESS,13 Aug 10:39:14,0:00:02
job_ee6bd059da844ed3beb6775abc0c5bda,query,SUCCESS,13 Aug 10:39:10,0:00:03
job_20be10e6575944b2b8093d136cbd305b,query,SUCCESS,13 Aug 10:39:07,0:00:02
job_df948e2f817d466182219bc56b4be5ca,query,SUCCESS,13 Aug 10:39:03,0:00:02
job_4c0ec434e12442dc8ed05fa19e236ff3,query,SUCCESS,13 Aug 10:39:00,0:00:02
job_97166ddce57a4c2d936db5b353c6988e,query,SUCCESS,13 Aug 10:38:56,0:00:03
job_169209cd3a0f4c8e95d4fc97715e598e,query,SUCCESS,13 Aug 10:38:52,0:00:03
job_1d96ed467cb74c77a8d688a3ffd62697,query,SUCCESS,13 Aug 10:38:49,0:00:02
job_6aa2e1bb8a18446d992f83a0d22872f5,query,SUCCESS,13 Aug 10:38:46,0:00:01
job_a57974454d1941d18d60c68b9ccffd59,query,SUCCESS,13 Aug 10:38:38,0:00:02
job_6c8a826c21774d1f99514ac249ef25d3,query,SUCCESS,13 Aug 10:38:34,0:00:02
job_218176e260e04f2784a39ab65e87884f,query,SUCCESS,13 Aug 10:38:31,0:00:02
job_e80c2275fb484cca997a6b41ee7e6764,query,SUCCESS,13 Aug 10:38:28,0:00:02
job_34c50ee7a09041af9a0a05b7958dbdba,query,SUCCESS,13 Aug 10:38:25,0:00:01
job_5d053e1274ec4883b0bc61a08c0369ef,query,SUCCESS,13 Aug 10:38:21,0:00:02
