repository_organization,Unnamed: 0,Repos,ReposWhichAreForks,PushEvents,Pushers,FirstPush,LastPush,PushDurationDays,repository_homepages,repository_owners,repository_languages,WatchEvents,ForkEvents,IssuesEvents,IssueCommentEvents,DownloadEvents,PullRequestsClosed,PullRequestsMerged,SO_repos_linked_to,SO_posts_linking_to_orgs_repos,SO_answers_linking_to_orgs_repos,org_created,TempTable,blog,FirstEvent,EarlyEvents,MinsTo20Events,First20_Creates,First20_Forks,First20_Pushes,First20_WatchEvents,First20_IssueEvents,First20_PullRequests,First20_DistinctRepos,First20_OtherEvents,Event20Time,type
,12412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightenna,lightenna,7.0,0.0,23.0,2.0,1338297186.0,1385229798.0,544.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-09-00 00:00:00,0.0,http://www.lightenna.com/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
lingret,lingret,12.0,11.0,86.0,1.0,1342430004.0,1377546007.0,407.0,2.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
linux-wpan,linux-wpan,2.0,0.0,78.0,2.0,1363271134.0,1381672881.0,213.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
lonesignal,lonesignal,1.0,0.0,9.0,3.0,1351534730.0,1357944068.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,0.0
lovelyrpgcommunity,lovelyrpgcommunity,1.0,0.0,2.0,1.0,1370015831.0,1376591366.0,77.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2010-07-02 00:00:00,0.0,http://lovelyrpgcommunity.github.com/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
makeplans,makeplans,2.0,0.0,26.0,1.0,1365002089.0,1384524280.0,226.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-03-01 00:00:00,3.0,http://makeplans.net,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
makingsensers,makingsensers,1.0,0.0,62.0,2.0,1358879902.0,1366041998.0,83.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
matsuerb,matsuerb,3.0,0.0,102.0,4.0,1368863372.0,1385387718.0,192.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,56.0,0.0,0.0,0.0,2013-05-01 00:00:00,2.0,http://matsue.rubyist.net/,,18.0,92224.25,2.0,0.0,6.0,1.0,0.0,7.0,1.0,2.0,2013-07-21 08:28:59,3.0
maytechnet,maytechnet,4.0,2.0,8.0,2.0,1369402705.0,1375889082.0,76.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
mcgill-comp520-2013,mcgill-comp520-2013,1.0,0.0,36.0,2.0,1379521089.0,1385159821.0,66.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
megarpi,megarpi,1.0,1.0,13.0,2.0,1383152001.0,1385115227.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
melbourne,melbourne,3.0,1.0,23.0,2.0,1337763729.0,1383749171.0,533.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2011-10-00 00:00:00,0.0,http://www.melbourne.co.uk,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
mephi-ut,mephi-ut,2.0,1.0,2.0,1.0,1381916554.0,1384512121.0,31.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-08-02 00:00:00,1.0,http://ut.mephi.ru,,6.0,43319.45,3.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,2013-11-15 10:42:01,3.0
mesoica,mesoica,2.0,2.0,4.0,2.0,1378217921.0,1383902680.0,66.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-10-01 00:00:00,4.0,http://www.mesoica.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
metasepi,metasepi,3.0,1.0,80.0,1.0,1373542910.0,1385353251.0,137.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-02-02 00:00:00,3.0,http://metasepi.org/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
mezuka,mezuka,3.0,5.0,21.0,2.0,1363045365.0,1370465851.0,86.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-02 00:00:00,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
mirror-androidarmv6,mirror-androidarmv6,50.0,39.0,490.0,1.0,1370597972.0,1385156262.0,169.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-02 00:00:00,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
mit-gfx,mit-gfx,4.0,4.0,7.0,1.0,1355026252.0,1382664351.0,320.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-12-00 00:00:00,0.0,http://graphics.csail.mit.edu/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
mitgedanken,mitgedanken,4.0,0.0,27.0,1.0,1345758301.0,1384016461.0,443.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-03-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
momoxo,momoxo,5.0,0.0,205.0,5.0,1353648535.0,1368272819.0,170.0,1.0,1.0,3.0,2.0,5.0,63.0,141.0,0.0,6.0,6.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
monkeybros,monkeybros,2.0,0.0,38.0,3.0,1360018478.0,1365800238.0,67.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,
muzeko,muzeko,2.0,0.0,55.0,2.0,1342283253.0,1356400128.0,164.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-02 00:00:00,5.0,http://www.muzeko.com/,,20.0,22288.67,3.0,0.0,17.0,0.0,0.0,0.0,1.0,3.0,2012-07-30 03:14:06,3.0
muzicka,muzicka,2.0,1.0,5.0,1.0,1359963593.0,1373992481.0,163.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
mvno,mvno,1.0,0.0,38.0,3.0,1359728336.0,1384764858.0,290.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,16.0,18.0,0.0,0.0,0.0,2010-07-00 00:00:00,0.0,http://www.mvno.dk/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
mybb,mybb,5.0,1.0,785.0,17.0,1338620639.0,1385234024.0,540.0,0.0,3.0,3.0,139.0,147.0,67.0,263.0,39.0,45.0,61.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
mysociety,mysociety,60.0,13.0,9285.0,25.0,1337127333.0,1385393652.0,559.0,28.0,2.0,9.0,352.0,228.0,4754.0,3195.0,0.0,268.0,447.0,1.0,2.0,1.0,2009-10-01 00:00:00,0.0,http://www.mysociety.org/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
nPulse,nPulse,2.0,2.0,7.0,1.0,1365535980.0,1368544838.0,35.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2013-02-02 00:00:00,3.0,www.npulsetech.com,,4.0,9.82,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2013-02-20 21:15:25,3.0
napile,napile,15.0,2.0,348.0,2.0,1336663547.0,1384285368.0,552.0,2.0,1.0,3.0,5.0,1.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2012-07-02 00:00:00,5.0,http://must-be.org/,,20.0,22495.65,3.0,0.0,17.0,0.0,0.0,0.0,3.0,3.0,2012-05-26 06:21:26,
navstik,navstik,5.0,0.0,95.0,5.0,1349269194.0,1383129733.0,392.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 00:00:00,5.0,navstik.org,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
naxuat,naxuat,5.0,1.0,81.0,1.0,1344955222.0,1366352526.0,248.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 00:00:00,5.0,http://naxuat.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
netvoxlab,netvoxlab,3.0,0.0,11.0,1.0,1337864738.0,1361530174.0,274.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-01 00:00:00,0.0,http://netvoxlab.ru,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
newicon,newicon,7.0,1.0,905.0,9.0,1331558202.0,1385127791.0,621.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,2010-07-02 00:00:00,0.0,www.newicon.net,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
nextlot,nextlot,3.0,3.0,8.0,3.0,1359460632.0,1366283775.0,79.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-01 00:00:00,4.0,http://nextlot.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
ninemoreminutes,ninemoreminutes,9.0,5.0,24.0,2.0,1335304997.0,1385164593.0,578.0,3.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2011-02-00 00:00:00,0.0,www.ninemoreminutes.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
nodesoft,nodesoft,1.0,0.0,14.0,3.0,1376726469.0,1377224261.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-08-01 00:00:00,1.0,,,15.0,8432.47,1.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,2013-08-23 02:17:41,1.0
novadiscovery,novadiscovery,1.0,0.0,33.0,1.0,1355825974.0,1373446177.0,204.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-02 00:00:00,4.0,http://www.novadiscovery.com,,15.0,3110.88,4.0,0.0,10.0,1.0,0.0,0.0,1.0,4.0,2012-12-18 20:01:21,3.0
nsdemo,nsdemo,10.0,0.0,145.0,2.0,1351500952.0,1359556819.0,94.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
nsupdate-info,nsupdate-info,2.0,2.0,193.0,2.0,1380753866.0,1385340269.0,54.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-10-00 00:00:00,1.0,http://nsupdate.info,,20.0,3825.65,0.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,2013-10-05 14:25:01,3.0
objects-on-rails,objects-on-rails,2.0,0.0,135.0,1.0,1335440245.0,1373937606.0,446.0,0.0,1.0,1.0,519.0,34.0,79.0,288.0,0.0,36.0,31.0,1.0,1.0,1.0,2012-04-02 00:00:00,5.0,http://objectsonrails.com,,20.0,31376.78,2.0,0.0,11.0,2.0,2.0,2.0,2.0,2.0,2012-05-14 17:51:27,3.0
occupydc,occupydc,2.0,2.0,33.0,2.0,1331502176.0,1332080216.0,7.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-02-00 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
odentools,odentools,3.0,0.0,115.0,1.0,1353595234.0,1385337843.0,368.0,4.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2012-11-02 00:00:00,4.0,https://sites.google.com/site/odentools/,,20.0,1488.73,2.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,2012-11-23 15:19:22,2.0
odhug,odhug,3.0,0.0,120.0,2.0,1355849861.0,1384720313.0,335.0,0.0,1.0,3.0,0.0,2.0,62.0,63.0,0.0,4.0,4.0,0.0,0.0,0.0,2012-12-01 00:00:00,4.0,odhug.github.com,,16.0,2087.57,1.0,0.0,12.0,0.0,0.0,2.0,2.0,1.0,2012-12-20 03:45:15,2.0
okl,okl,22.0,14.0,191.0,14.0,1332504749.0,1385068911.0,609.0,5.0,1.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-05-01 00:00:00,0.0,http://www.onekingslane.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
olap4j,olap4j,2.0,0.0,61.0,5.0,1354431461.0,1377751861.0,270.0,0.0,1.0,1.0,18.0,15.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,2012-12-00 00:00:00,4.0,http://olap4j.org,,20.0,24121.92,1.0,0.0,13.0,2.0,0.0,2.0,2.0,1.0,2012-12-17 21:24:17,2.0
onepiecegames,onepiecegames,3.0,0.0,89.0,2.0,1374223597.0,1381505007.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
openlabroma,openlabroma,4.0,0.0,48.0,2.0,1379095500.0,1385208217.0,71.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-01 00:00:00,1.0,http://open.laboratorio.tv,,20.0,41381.55,5.0,0.0,14.0,0.0,0.0,0.0,4.0,5.0,2013-10-12 11:38:54,3.0
openwims,openwims,5.0,0.0,55.0,3.0,1369941850.0,1384177630.0,165.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-05-03 00:00:00,2.0,http://openwims.org/,,20.0,38684.9,5.0,0.0,14.0,1.0,0.0,0.0,5.0,5.0,2013-06-26 15:59:14,3.0
opesun,opesun,23.0,0.0,611.0,2.0,1338219639.0,1372319860.0,395.0,1.0,1.0,2.0,117.0,25.0,151.0,90.0,0.0,32.0,28.0,1.0,1.0,1.0,2011-12-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
osmItalia,osmItalia,2.0,0.0,12.0,3.0,1381335885.0,1384195740.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
ottawagranite,ottawagranite,1.0,0.0,25.0,2.0,1372904694.0,1382731240.0,114.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-00 00:00:00,2.0,http://www.ottawagranite.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
ozinger,ozinger,3.0,0.0,20.0,3.0,1342891181.0,1370354504.0,318.0,0.0,1.0,2.0,7.0,11.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2012-07-02 00:00:00,5.0,http://ozinger.org/,,10.0,58838.82,2.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2012-08-31 13:53:29,2.0
pads-fhs,pads-fhs,3.0,1.0,22.0,3.0,1334158202.0,1346239327.0,140.0,1.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
pal-robotics,pal-robotics,29.0,12.0,645.0,9.0,1331736510.0,1385383525.0,621.0,3.0,1.0,3.0,34.0,12.0,23.0,30.0,0.0,3.0,19.0,0.0,0.0,0.0,2011-10-01 00:00:00,0.0,http://www.pal-robotics.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
paper-trail,paper-trail,2.0,2.0,9.0,1.0,1374212208.0,1376957830.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
papertank,papertank,2.0,0.0,6.0,1.0,1371848348.0,1384519691.0,147.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-02 00:00:00,0.0,www.papertank.co.uk,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
parisdevops,parisdevops,1.0,0.0,33.0,3.0,1337084576.0,1385026784.0,555.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2011-03-02 00:00:00,0.0,http://parisdevops.fr/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
peoples-e,peoples-e,2.0,1.0,47.0,1.0,1364598469.0,1385157137.0,238.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-03-02 00:00:00,3.0,http://thepeoplesebook.net/,,13.0,30051.67,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,2013-04-19 20:54:39,2.0
percolatestudio,percolatestudio,15.0,6.0,289.0,5.0,1348010495.0,1385354839.0,433.0,3.0,1.0,2.0,113.0,18.0,12.0,10.0,0.0,1.0,2.0,1.0,1.0,1.0,2011-03-00 00:00:00,0.0,http://percolatestudio.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
performous,performous,4.0,1.0,489.0,9.0,1353078449.0,1384336057.0,362.0,2.0,1.0,2.0,32.0,18.0,78.0,261.0,0.0,6.0,9.0,0.0,0.0,0.0,2012-11-01 00:00:00,4.0,http://performous.org,,20.0,683.52,11.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2012-11-16 08:34:53,2.0
phantomtype,phantomtype,1.0,0.0,9.0,1.0,1353034427.0,1376386109.0,271.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-06-02 00:00:00,5.0,http://www.phantomtype.com/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
phoenixnap,phoenixnap,1.0,0.0,20.0,1.0,1343184764.0,1345653524.0,29.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-02 00:00:00,5.0,www.phoenixnap.com,,8.0,41411.05,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,2012-08-22 16:38:44,3.0
phpYABS,phpYABS,5.0,0.0,114.0,1.0,1332283049.0,1365261776.0,382.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08-01 00:00:00,0.0,http://phpyabs.com/,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
phsz,phsz,1.0,0.0,3.0,1.0,1357735852.0,1366624318.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
pikapay,pikapay,1.0,0.0,4.0,2.0,1376740203.0,1382272909.0,65.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-01 00:00:00,4.0,www.PikaPay.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
plasticpanda,plasticpanda,39.0,6.0,552.0,6.0,1371054441.0,1385381101.0,166.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-08-02 00:00:00,4.0,http://plasticpanda.github.com,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
playthecall,playthecall,1.0,0.0,347.0,13.0,1353075079.0,1379571973.0,307.0,1.0,1.0,2.0,12.0,10.0,230.0,266.0,0.0,37.0,34.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
pocl,pocl,1.0,0.0,154.0,5.0,1377166885.0,1385374106.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2013-08-02 00:00:00,1.0,http://portablecl.org,,20.0,1237.53,2.0,0.0,5.0,8.0,2.0,0.0,1.0,2.0,2013-08-23 06:03:44,2.0
poezio,poezio,1.0,0.0,16.0,1.0,1362089896.0,1372197868.0,117.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,0.0
posmagroup,posmagroup,2.0,1.0,86.0,3.0,1349815011.0,1378927814.0,337.0,0.0,1.0,3.0,1.0,2.0,22.0,15.0,0.0,14.0,24.0,0.0,0.0,0.0,2012-10-00 00:00:00,4.0,www.posmagroup.com,,20.0,40447.72,2.0,1.0,14.0,0.0,0.0,4.0,1.0,2.0,2012-11-06 21:44:34,3.0
prime,prime,2.0,2.0,9.0,1.0,1333562428.0,1363286085.0,345.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-04-01 00:00:00,0.0,http://www.primesystems.com.br,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
primo-io,primo-io,1.0,0.0,5.0,1.0,1380057795.0,1384882406.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-02 00:00:00,1.0,,,8.0,83391.32,3.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2013-11-19 17:33:26,1.0
processing-js,processing-js,2.0,1.0,154.0,2.0,1332192001.0,1384381512.0,605.0,2.0,1.0,2.0,1495.0,313.0,0.0,100.0,56.0,84.0,67.0,1.0,2.0,2.0,2011-11-01 00:00:00,0.0,http://processingjs.org,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,2.0
prometheus-ev,prometheus-ev,3.0,1.0,109.0,2.0,1331562689.0,1364804344.0,385.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-00 00:00:00,0.0,http://prometheus-bildarchiv.de,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,3.0
pse3,pse3,1.0,0.0,624.0,7.0,1362403517.0,1369649817.0,84.0,0.0,2.0,2.0,1.0,0.0,179.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1000-01-01 00:00:00,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0000-00-00 00:00:00,1.0
puphpet,puphpet,30.0,22.0,531.0,2.0,1369150715.0,1384385192.0,177.0,7.0,1.0,4.0,72.0,17.0,48.0,129.0,0.0,13.0,49.0,0.0,0.0,0.0,2013-05-02 00:00:00,2.0,https://puphpet.com,,20.0,701.08,0.0,0.0,8.0,2.0,5.0,3.0,2.0,0.0,2013-05-22 03:12:43,2.0
