"","RepoEvents","Freq","CumFreq","Fork"
"3603",5787,1,18687,FALSE
"3604",4019,1,18688,FALSE
"3605",5793,1,18689,FALSE
"3606",7429,1,18690,FALSE
"3607",10186,1,18691,FALSE
"3608",4960,1,18692,FALSE
"3609",13550,1,18693,FALSE
"3610",12948,1,18694,FALSE
"3611",16107,1,18695,FALSE
"3612",7439,1,18696,FALSE
"3613",12402,1,18697,FALSE
"3614",14726,1,18698,FALSE
"3615",3205,1,18699,FALSE
"3616",13446,1,18700,FALSE
"3617",5130,1,18701,FALSE
"3618",3413,1,18702,FALSE
"3619",8179,1,18703,FALSE
"3620",2362,1,18704,FALSE
"3621",7548,1,18705,FALSE
"3622",4475,1,18706,FALSE
"3623",13628,1,18707,FALSE
"3624",125781,1,18708,FALSE
"3625",3571,1,18709,FALSE
"3626",6151,1,18710,FALSE
"3627",22728,1,18711,FALSE
"3628",6790,1,18712,FALSE
"3629",10729,1,18713,FALSE
"3630",404164,1,18714,FALSE
"3631",82282,1,18715,FALSE
"3632",14507,1,18716,FALSE
"3633",7526,1,18717,FALSE
"3634",7366,1,18718,FALSE
"3635",14522,1,18719,FALSE
"3636",18698,1,18720,FALSE
"3637",6721,1,18721,FALSE
"3638",7214,1,18722,FALSE
"3639",10146,1,18723,FALSE
"3640",5513,1,18724,FALSE
"3641",6570,1,18725,FALSE
"3642",11329,1,18726,FALSE
"3643",4290,1,18727,FALSE
"3644",3464,1,18728,FALSE
"3645",3630,1,18729,FALSE
"3646",4262,1,18730,FALSE
"3647",7022,1,18731,FALSE
"3648",14322,1,18732,FALSE
"3649",7279,1,18733,FALSE
"3650",8481,1,18734,FALSE
"3651",18274,1,18735,FALSE
"3652",11706,1,18736,FALSE
"3653",7142,1,18737,FALSE
"3654",6526,1,18738,FALSE
"3655",6581,1,18739,FALSE
"3656",11848,1,18740,FALSE
"3657",6092,1,18741,FALSE
"3658",4271,1,18742,FALSE
"3659",6318,1,18743,FALSE
"3660",34121,1,18744,FALSE
"3661",6232,1,18745,FALSE
"3662",3307,1,18746,FALSE
"3663",8161,1,18747,FALSE
"3664",17311,1,18748,FALSE
"3665",16511,1,18749,FALSE
"3666",10874,1,18750,FALSE
"3667",4958,1,18751,FALSE
"3668",8612,1,18752,FALSE
"3669",6501,1,18753,FALSE
"3670",13881,1,18754,FALSE
"3671",34355,1,18755,FALSE
"3672",5311,1,18756,FALSE
"3673",5845,1,18757,FALSE
"3674",11622,1,18758,FALSE
"3675",16270,1,18759,FALSE
"3676",4765,1,18760,FALSE
"3677",4698,1,18761,FALSE
"3678",4416,1,18762,FALSE
"3679",6759,1,18763,FALSE
"3680",5179,1,18764,FALSE
"3681",5020,1,18765,FALSE
"3682",8959,1,18766,FALSE
"3683",178295,1,18767,FALSE
"3684",5492,1,18768,FALSE
"3685",3095,1,18769,FALSE
"3686",13198,1,18770,FALSE
"3687",13499,1,18771,FALSE
"3688",28647,1,18772,FALSE
"3689",6846,1,18773,FALSE
"3690",3941,1,18774,FALSE
"3691",5856,1,18775,FALSE
"3692",6135,1,18776,FALSE
"3693",6269,1,18777,FALSE
"3694",6101,1,18778,FALSE
"3695",10582,1,18779,FALSE
"3696",9775,1,18780,FALSE
"3697",9367,1,18781,FALSE
"3698",9449,1,18782,FALSE
"3699",10034,1,18783,FALSE
"3700",6170,1,18784,FALSE
"3701",3842,1,18785,FALSE
"3702",3564,1,18786,FALSE
"3703",3670,1,18787,FALSE
"3704",4414,1,18788,FALSE
"3705",4176,1,18789,FALSE
"3706",13543,1,18790,FALSE
"3707",30680,1,18791,FALSE
"3708",16047,1,18792,FALSE
"3709",10280,1,18793,FALSE
"3710",5976,1,18794,FALSE
"3711",7701,1,18795,FALSE
"3712",14200,1,18796,FALSE
"3713",6877,1,18797,FALSE
"3714",4705,1,18798,FALSE
"3715",2473,1,18799,FALSE
"3716",44609,1,18800,FALSE
"3717",11774,1,18801,FALSE
"3718",12750,1,18802,FALSE
"3719",15497,1,18803,FALSE
"3720",5205,1,18804,FALSE
"3721",4980,1,18805,FALSE
"3722",2853,1,18806,FALSE
"3723",5913,1,18807,FALSE
"3724",5534,1,18808,FALSE
"3725",24033,1,18809,FALSE
"3726",7873,1,18810,FALSE
"3727",3453,1,18811,FALSE
"3728",10643,1,18812,FALSE
"3729",4477,1,18813,FALSE
"3730",5771,1,18814,FALSE
"3731",5308,1,18815,FALSE
"3732",21290,1,18816,FALSE
"3733",7107,1,18817,FALSE
"3734",14596,1,18818,FALSE
"3735",10414,1,18819,FALSE
"3736",34527,1,18820,FALSE
"3737",3992,1,18821,FALSE
"3738",34706,1,18822,FALSE
"3739",2721,1,18823,FALSE
"3740",26075,1,18824,FALSE
"3741",2512,1,18825,FALSE
"3742",4361,1,18826,FALSE
"3743",17036,1,18827,FALSE
"3744",4915,1,18828,FALSE
"3745",14129,1,18829,FALSE
"3746",5946,1,18830,FALSE
"3747",8044,1,18831,FALSE
"3748",21302,1,18832,FALSE
"3749",4054,1,18833,FALSE
"3750",21502,1,18834,FALSE
"3751",2501,1,18835,FALSE
"3752",8760,1,18836,FALSE
"3753",13422,1,18837,FALSE
"3754",19983,1,18838,FALSE
"3755",3243,1,18839,FALSE
"3756",8283,1,18840,FALSE
"3757",7251,1,18841,FALSE
"3758",5849,1,18842,FALSE
"3759",6720,1,18843,FALSE
"3760",12695,1,18844,FALSE
"3761",3644,1,18845,FALSE
"3762",3912,1,18846,FALSE
"3763",123228,1,18847,FALSE
"3764",39138,1,18848,FALSE
"3765",4101,1,18849,FALSE
"3766",3116,1,18850,FALSE
"3767",7088,1,18851,FALSE
"3768",4937,1,18852,FALSE
"3769",32118,1,18853,FALSE
"3770",18927,1,18854,FALSE
"3771",2800,1,18855,FALSE
"3772",8468,1,18856,FALSE
"3773",5427,1,18857,FALSE
"3774",9031,1,18858,FALSE
"3775",5784,1,18859,FALSE
"3776",22449,1,18860,FALSE
"3777",5312,1,18861,FALSE
"3778",9338,1,18862,FALSE
"3779",6756,1,18863,FALSE
"3780",14540,1,18864,FALSE
"3781",8053,1,18865,FALSE
"3782",289288,1,18866,FALSE
"3783",4529,1,18867,FALSE
"3784",4676,1,18868,FALSE
"3785",6416,1,18869,FALSE
"3786",5613,1,18870,FALSE
"3787",4377,1,18871,FALSE
"3788",37523,1,18872,FALSE
"3789",10088,1,18873,FALSE
"3790",14648,1,18874,FALSE
"3791",6688,1,18875,FALSE
"3792",4204,1,18876,FALSE
"3793",10214,1,18877,FALSE
"3794",3469,1,18878,FALSE
"3795",17627,1,18879,FALSE
"3796",4379,1,18880,FALSE
"3797",8376,1,18881,FALSE
"3798",5806,1,18882,FALSE
"3799",4059,1,18883,FALSE
"3800",8764,1,18884,FALSE
"3801",3021,1,18885,FALSE
"3802",5961,1,18886,FALSE
"3803",8858,1,18887,FALSE
"3804",13077,1,18888,FALSE
"3805",5196,1,18889,FALSE
"3806",12210,1,18890,FALSE
"3807",3742,1,18891,FALSE
"3808",30386,1,18892,FALSE
"3809",5768,1,18893,FALSE
"3810",6824,1,18894,FALSE
"3811",4919,1,18895,FALSE
"3812",12144,1,18896,FALSE
"3813",10177,1,18897,FALSE
"3814",4323,1,18898,FALSE
"3815",7003,1,18899,FALSE
"3816",12227,1,18900,FALSE
"3817",4619,1,18901,FALSE
"3818",4467,1,18902,FALSE
"3819",4534,1,18903,FALSE
"3820",19438,1,18904,FALSE
"3821",10991,1,18905,FALSE
"3822",2369,1,18906,FALSE
"3823",3320,1,18907,FALSE
"3824",8175,1,18908,FALSE
"3825",4562,1,18909,FALSE
"3826",12733,1,18910,FALSE
"3827",8727,1,18911,FALSE
"3828",9245,1,18912,FALSE
"3829",8593,1,18913,FALSE
"3830",4328,1,18914,FALSE
"3831",6714,1,18915,FALSE
"3832",46621,1,18916,FALSE
"3833",7859,1,18917,FALSE
"3834",11694,1,18918,FALSE
"3835",17364,1,18919,FALSE
"3836",3756,1,18920,FALSE
"3837",18609,1,18921,FALSE
"3838",10138,1,18922,FALSE
"3839",7487,1,18923,FALSE
"3840",3026,1,18924,FALSE
"3841",9139,1,18925,FALSE
"3842",5238,1,18926,FALSE
"3843",13273,1,18927,FALSE
"3844",3807,1,18928,FALSE
"3845",3385,1,18929,FALSE
"3846",12273,1,18930,FALSE
"3847",8654,1,18931,FALSE
"3848",5802,1,18932,FALSE
"3849",4302,1,18933,FALSE
"3850",22927,1,18934,FALSE
"3851",16633,1,18935,FALSE
"3852",3882,1,18936,FALSE
"3853",6464,1,18937,FALSE
"3854",5377,1,18938,FALSE
"3855",3986,1,18939,FALSE
"3856",4428,1,18940,FALSE
"3857",41277,1,18941,FALSE
"3858",15021,1,18942,FALSE
"3859",7561,1,18943,FALSE
"3860",3292,1,18944,FALSE
"3861",8940,1,18945,FALSE
"3862",10726,1,18946,FALSE
"3863",6591,1,18947,FALSE
"3864",15001,1,18948,FALSE
"3865",6402,1,18949,FALSE
"3866",7763,1,18950,FALSE
"3867",7547,1,18951,FALSE
"3868",7997,1,18952,FALSE
"3869",9583,1,18953,FALSE
"3870",13323,1,18954,FALSE
"3871",7601,1,18955,FALSE
"3872",6391,1,18956,FALSE
"3873",41795,1,18957,FALSE
"3874",10739,1,18958,FALSE
"3875",6271,1,18959,FALSE
"3876",4109,1,18960,FALSE
"3877",6772,1,18961,FALSE
"3878",5446,1,18962,FALSE
"3879",7350,1,18963,FALSE
"3880",16792,1,18964,FALSE
"3881",5655,1,18965,FALSE
"3882",21556,1,18966,FALSE
"3883",15015,1,18967,FALSE
"3884",7592,1,18968,FALSE
"3885",7359,1,18969,FALSE
"3886",13192,1,18970,FALSE
"3887",2239,1,18971,FALSE
"3888",3112,1,18972,FALSE
"3889",3552,1,18973,FALSE
"3890",6350,1,18974,FALSE
"3891",4360,1,18975,FALSE
"3892",8816,1,18976,FALSE
"3893",7936,1,18977,FALSE
"3894",3506,1,18978,FALSE
"3895",5391,1,18979,FALSE
"3896",14759,1,18980,FALSE
"3897",7038,1,18981,FALSE
"3898",13045,1,18982,FALSE
"3899",5237,1,18983,FALSE
"3900",3063,1,18984,FALSE
"3901",3683,1,18985,FALSE
"3902",4224,1,18986,FALSE
"3903",3278,1,18987,FALSE
"3904",2857,1,18988,FALSE
"3905",7198,1,18989,FALSE
"3906",4754,1,18990,FALSE
"3907",5553,1,18991,FALSE
"3908",9854,1,18992,FALSE
"3909",4808,1,18993,FALSE
"3910",5638,1,18994,FALSE
"3911",10621,1,18995,FALSE
"3912",16677,1,18996,FALSE
"3913",8412,1,18997,FALSE
"3914",22457,1,18998,FALSE
"3915",8749,1,18999,FALSE
"3916",11048,1,19000,FALSE
"3917",4595,1,19001,FALSE
"3918",5858,1,19002,FALSE
"3919",14298,1,19003,FALSE
"3920",5551,1,19004,FALSE
"3921",6533,1,19005,FALSE
"3922",4086,1,19006,FALSE
"3923",4743,1,19007,FALSE
"3924",77481,1,19008,FALSE
"3925",5515,1,19009,FALSE
"3926",2806,1,19010,FALSE
"3927",5228,1,19011,FALSE
"3928",16017,1,19012,FALSE
"3929",4344,1,19013,FALSE
"3930",4829,1,19014,FALSE
"3931",12487,1,19015,FALSE
"3932",8849,1,19016,FALSE
"3933",51717,1,19017,FALSE
"3934",5480,1,19018,FALSE
"3935",7658,1,19019,FALSE
"3936",6382,1,19020,FALSE
"3937",3380,1,19021,FALSE
"3938",5755,1,19022,FALSE
"3939",9889,1,19023,FALSE
"3940",12744,1,19024,FALSE
"3941",77088,1,19025,FALSE
"3942",3656,1,19026,FALSE
"3943",5131,1,19027,FALSE
"3944",25743,1,19028,FALSE
"3945",18451,1,19029,FALSE
"3946",3083,1,19030,FALSE
"3947",9544,1,19031,FALSE
"3948",5450,1,19032,FALSE
"3949",5578,1,19033,FALSE
"3950",4213,1,19034,FALSE
"3951",7560,1,19035,FALSE
"3952",27771,1,19036,FALSE
"3953",10743,1,19037,FALSE
"3954",8118,1,19038,FALSE
"3955",9471,1,19039,FALSE
"3956",4522,1,19040,FALSE
"3957",32974,1,19041,FALSE
"3958",6031,1,19042,FALSE
"3959",11403,1,19043,FALSE
"3960",7386,1,19044,FALSE
"3961",11116,1,19045,FALSE
"3962",9379,1,19046,FALSE
"3963",6817,1,19047,FALSE
"3964",2174,1,19048,FALSE
"3965",9190,1,19049,FALSE
"3966",23990,1,19050,FALSE
"3967",66393,1,19051,FALSE
"3968",24064,1,19052,FALSE
"3969",3203,1,19053,FALSE
"3970",7591,1,19054,FALSE
"3971",9948,1,19055,FALSE
"3972",11264,1,19056,FALSE
"3973",16700,1,19057,FALSE
"3974",16564,1,19058,FALSE
"3975",7169,1,19059,FALSE
"3976",9228,1,19060,FALSE
"3977",1755,1,19061,FALSE
"3978",4737,1,19062,FALSE
"3979",5871,1,19063,FALSE
"3980",7182,1,19064,FALSE
"3981",7368,1,19065,FALSE
"3982",7899,1,19066,FALSE
"3983",9313,1,19067,FALSE
"3984",317511,1,19068,FALSE
"3985",15561,1,19069,FALSE
"3986",18351,1,19070,FALSE
"3987",8393,1,19071,FALSE
"3988",1922,1,19072,FALSE
"3989",7029,1,19073,FALSE
"3990",5227,1,19074,FALSE
"3991",6560,1,19075,FALSE
"3992",57870,1,19076,FALSE
"3993",5436,1,19077,FALSE
"3994",25082,1,19078,FALSE
"3995",3344,1,19079,FALSE
"3996",7644,1,19080,FALSE
"3997",3719,1,19081,FALSE
"3998",4910,1,19082,FALSE
"3999",7133,1,19083,FALSE
"4000",8397,1,19084,FALSE
"4001",11343,1,19085,FALSE
"4002",4082,1,19086,FALSE
"4003",6017,1,19087,FALSE
"4004",5433,1,19088,FALSE
"4005",14313,1,19089,FALSE
"4006",14659,1,19090,FALSE
"4007",9388,1,19091,FALSE
"4008",5169,1,19092,FALSE
"4009",29931,1,19093,FALSE
"4010",4436,1,19094,FALSE
"4011",9666,1,19095,FALSE
"4012",7566,1,19096,FALSE
"4013",11537,1,19097,FALSE
"4014",86359,1,19098,FALSE
"4015",16011,1,19099,FALSE
"4016",7509,1,19100,FALSE
"4017",22251,1,19101,FALSE
"4018",8077,1,19102,FALSE
"4019",3051,1,19103,FALSE
"4020",9322,1,19104,FALSE
"4021",54643,1,19105,FALSE
"4022",4439,1,19106,FALSE
"4023",5338,1,19107,FALSE
"4024",3724,1,19108,FALSE
"4025",4352,1,19109,FALSE
"4026",15727,1,19110,FALSE
"4027",9011,1,19111,FALSE
"4028",3450,1,19112,FALSE
"4029",7982,1,19113,FALSE
"4030",9534,1,19114,FALSE
"4031",14694,1,19115,FALSE
"4032",10704,1,19116,FALSE
"4033",2146,1,19117,FALSE
"4034",13577,1,19118,FALSE
"4035",10330,1,19119,FALSE
"4036",5873,1,19120,FALSE
"4037",9457,1,19121,FALSE
"4038",6966,1,19122,FALSE
"4039",4601,1,19123,FALSE
"4040",3589,1,19124,FALSE
"4041",8688,1,19125,FALSE
"4042",3077,1,19126,FALSE
"4043",3471,1,19127,FALSE
"4044",8055,1,19128,FALSE
"4045",18956,1,19129,FALSE
"4046",9016,1,19130,FALSE
"4047",5105,1,19131,FALSE
"4048",6882,1,19132,FALSE
"4049",18406,1,19133,FALSE
"4050",4739,1,19134,FALSE
"4051",7693,1,19135,FALSE
"4052",5580,1,19136,FALSE
"4053",4602,1,19137,FALSE
"4054",5762,1,19138,FALSE
"4055",14899,1,19139,FALSE
"4056",6869,1,19140,FALSE
"4057",4702,1,19141,FALSE
"4058",8871,1,19142,FALSE
"4059",5167,1,19143,FALSE
"4060",7642,1,19144,FALSE
"4061",3681,1,19145,FALSE
"4062",6871,1,19146,FALSE
"4063",2989,1,19147,FALSE
"4064",78264,1,19148,FALSE
"4065",2058,1,19149,FALSE
"4066",9582,1,19150,FALSE
"4067",3955,1,19151,FALSE
"4068",8247,1,19152,FALSE
"4069",27351,1,19153,FALSE
"4070",2769,1,19154,FALSE
"4071",14217,1,19155,FALSE
"4072",5903,1,19156,FALSE
"4073",25473,1,19157,FALSE
"4074",2619,1,19158,FALSE
"4075",14984,1,19159,FALSE
"4076",6302,1,19160,FALSE
"4077",44324,1,19161,FALSE
"4078",18047,1,19162,FALSE
"4079",4480,1,19163,FALSE
"4080",9280,1,19164,FALSE
"4081",6332,1,19165,FALSE
"4082",9360,1,19166,FALSE
"4083",7562,1,19167,FALSE
"4084",28848,1,19168,FALSE
"4085",5695,1,19169,FALSE
"4086",7549,1,19170,FALSE
"4087",15622,1,19171,FALSE
"4088",12488,1,19172,FALSE
"4089",5734,1,19173,FALSE
"4090",21176,1,19174,FALSE
"4091",5535,1,19175,FALSE
"4092",5697,1,19176,FALSE
"4093",9070,1,19177,FALSE
"4094",4609,1,19178,FALSE
"4095",31882,1,19179,FALSE
"4096",9106,1,19180,FALSE
"4097",68736,1,19181,FALSE
"4098",4124,1,19182,FALSE
"4099",3505,1,19183,FALSE
"4100",9287,1,19184,FALSE
"4101",6804,1,19185,FALSE
"4102",18488,1,19186,FALSE
"4103",6546,1,19187,FALSE
"4104",63369,1,19188,FALSE
"4105",7057,1,19189,FALSE
"4106",8287,1,19190,FALSE
"4107",8305,1,19191,FALSE
"4108",6684,1,19192,FALSE
"4109",4393,1,19193,FALSE
"4110",7593,1,19194,FALSE
"4111",23332,1,19195,FALSE
"4112",5264,1,19196,FALSE
"4113",56472,1,19197,FALSE
"4114",4343,1,19198,FALSE
"4115",4603,1,19199,FALSE
"4116",3779,1,19200,FALSE
"4117",5081,1,19201,FALSE
"4118",22425,1,19202,FALSE
"4119",10790,1,19203,FALSE
"4120",6821,1,19204,FALSE
"4121",5124,1,19205,FALSE
"4122",6979,1,19206,FALSE
"4123",5075,1,19207,FALSE
"4124",12597,1,19208,FALSE
"4125",8000,1,19209,FALSE
"4126",4844,1,19210,FALSE
"4127",7950,1,19211,FALSE
"4128",9324,1,19212,FALSE
"4129",10106,1,19213,FALSE
"4130",4761,1,19214,FALSE
"4131",6049,1,19215,FALSE
"4132",6219,1,19216,FALSE
"4133",9279,1,19217,FALSE
"4134",46339,1,19218,FALSE
"4135",5902,1,19219,FALSE
"4136",6374,1,19220,FALSE
"4137",3925,1,19221,FALSE
"4138",15203,1,19222,FALSE
"4139",33760,1,19223,FALSE
"4140",3343,1,19224,FALSE
"4141",5031,1,19225,FALSE
"4142",4455,1,19226,FALSE
"4143",15233,1,19227,FALSE
"4144",32356,1,19228,FALSE
"4145",10768,1,19229,FALSE
"4146",3325,1,19230,FALSE
"4147",5995,1,19231,FALSE
"4148",11739,1,19232,FALSE
"4149",10613,1,19233,FALSE
"4150",15196,1,19234,FALSE
"4151",4446,1,19235,FALSE
"4152",9497,1,19236,FALSE
"4153",10489,1,19237,FALSE
"4154",24766,1,19238,FALSE
"4155",6576,1,19239,FALSE
"4156",14570,1,19240,FALSE
"4157",24638,1,19241,FALSE
"4158",2911,1,19242,FALSE
"4159",128835,1,19243,FALSE
"4160",9687,1,19244,FALSE
"4161",5163,1,19245,FALSE
"4162",75977,1,19246,FALSE
"4163",3821,1,19247,FALSE
"4164",24722,1,19248,FALSE
"4165",10800,1,19249,FALSE
"4166",141843,1,19250,FALSE
"4167",13620,1,19251,FALSE
"4168",4118,1,19252,FALSE
"4169",4248,1,19253,FALSE
"4170",4532,1,19254,FALSE
"4171",12078,1,19255,FALSE
"4172",16630,1,19256,FALSE
"4173",5691,1,19257,FALSE
"4174",11929,1,19258,FALSE
"4175",19909,1,19259,FALSE
"4176",6281,1,19260,FALSE
"4177",4810,1,19261,FALSE
"4178",60038,1,19262,FALSE
"4179",4804,1,19263,FALSE
"4180",11108,1,19264,FALSE
"4181",5229,1,19265,FALSE
"4182",3247,1,19266,FALSE
"4183",7177,1,19267,FALSE
"4184",5966,1,19268,FALSE
"4185",26459,1,19269,FALSE
"4186",3348,1,19270,FALSE
"4187",15026,1,19271,FALSE
"4188",19760,1,19272,FALSE
"4189",23738,1,19273,FALSE
"4190",7146,1,19274,FALSE
"4191",7793,1,19275,FALSE
"4192",8510,1,19276,FALSE
"4193",40975,1,19277,FALSE
"4194",6780,1,19278,FALSE
"4195",5010,1,19279,FALSE
"4196",3620,1,19280,FALSE
"4197",11258,1,19281,FALSE
"4198",5975,1,19282,FALSE
"4199",8815,1,19283,FALSE
"4200",4286,1,19284,FALSE
"4201",2386,1,19285,FALSE
"4202",30042,1,19286,FALSE
"4203",8367,1,19287,FALSE
"4204",3508,1,19288,FALSE
"4205",4865,1,19289,FALSE
"4206",4803,1,19290,FALSE
"4207",10195,1,19291,FALSE
"4208",9749,1,19292,FALSE
"4209",3062,1,19293,FALSE
"4210",20402,1,19294,FALSE
"4211",4219,1,19295,FALSE
"4212",2092,1,19296,FALSE
"4213",10526,1,19297,FALSE
"4214",6955,1,19298,FALSE
"4215",17742,1,19299,FALSE
"4216",13181,1,19300,FALSE
"4217",10542,1,19301,FALSE
"4218",4738,1,19302,FALSE
"4219",5675,1,19303,FALSE
"4220",17663,1,19304,FALSE
"4221",32603,1,19305,FALSE
"4222",9893,1,19306,FALSE
"4223",6408,1,19307,FALSE
"4224",3626,1,19308,FALSE
"4225",12640,1,19309,FALSE
"4226",11266,1,19310,FALSE
"4227",13276,1,19311,FALSE
"4228",8426,1,19312,FALSE
"4229",2970,1,19313,FALSE
"4230",10700,1,19314,FALSE
"4231",4646,1,19315,FALSE
"4232",19071,1,19316,FALSE
"4233",5735,1,19317,FALSE
"4234",3225,1,19318,FALSE
"4235",3242,1,19319,FALSE
"4236",3146,1,19320,FALSE
"4237",3984,1,19321,FALSE
"4238",11968,1,19322,FALSE
"4239",8853,1,19323,FALSE
"4240",12531,1,19324,FALSE
"4241",30670,1,19325,FALSE
"4242",6419,1,19326,FALSE
"4243",23014,1,19327,FALSE
"4244",13700,1,19328,FALSE
"4245",12110,1,19329,FALSE
"4246",13854,1,19330,FALSE
"4247",11209,1,19331,FALSE
"4248",10368,1,19332,FALSE
"4249",3901,1,19333,FALSE
"4250",3137,1,19334,FALSE
"4251",13318,1,19335,FALSE
"4252",13572,1,19336,FALSE
"4253",12189,1,19337,FALSE
"4254",6399,1,19338,FALSE
"4255",4855,1,19339,FALSE
"4256",10556,1,19340,FALSE
"4257",3165,1,19341,FALSE
"4258",4434,1,19342,FALSE
"4259",10589,1,19343,FALSE
"4260",4798,1,19344,FALSE
"4261",24836,1,19345,FALSE
"4262",3900,1,19346,FALSE
"4263",3129,1,19347,FALSE
"4264",8610,1,19348,FALSE
"4265",6026,1,19349,FALSE
"4266",11299,1,19350,FALSE
"4267",18065,1,19351,FALSE
"4268",54052,1,19352,FALSE
"4269",5604,1,19353,FALSE
"4270",3602,1,19354,FALSE
"4271",4375,1,19355,FALSE
"4272",9186,1,19356,FALSE
"4273",5301,1,19357,FALSE
"4274",3697,1,19358,FALSE
"4275",7043,1,19359,FALSE
"4276",12759,1,19360,FALSE
"4277",4014,1,19361,FALSE
"4278",3732,1,19362,FALSE
"4279",5729,1,19363,FALSE
"4280",7458,1,19364,FALSE
"4281",5260,1,19365,FALSE
"4282",5810,1,19366,FALSE
"4283",5757,1,19367,FALSE
"4284",3429,1,19368,FALSE
"4285",4081,1,19369,FALSE
"4286",8812,1,19370,FALSE
"4287",11337,1,19371,FALSE
"4288",8400,1,19372,FALSE
"4289",7193,1,19373,FALSE
"4290",5143,1,19374,FALSE
"4291",3164,1,19375,FALSE
"4292",4577,1,19376,FALSE
"4293",3458,1,19377,FALSE
"4294",12376,1,19378,FALSE
"4295",2974,1,19379,FALSE
"4296",7535,1,19380,FALSE
"4297",3559,1,19381,FALSE
"4298",12848,1,19382,FALSE
"4299",5266,1,19383,FALSE
"4300",7420,1,19384,FALSE
"4301",4984,1,19385,FALSE
"4302",6109,1,19386,FALSE
"4303",20041,1,19387,FALSE
"4304",28149,1,19388,FALSE
"4305",17549,1,19389,FALSE
"4306",4457,1,19390,FALSE
"4307",6414,1,19391,FALSE
"4308",6830,1,19392,FALSE
"4309",5986,1,19393,FALSE
"4310",24575,1,19394,FALSE
"4311",3372,1,19395,FALSE
"4312",3492,1,19396,FALSE
"4313",10217,1,19397,FALSE
"4314",14182,1,19398,FALSE
"4315",8157,1,19399,FALSE
"4316",13034,1,19400,FALSE
"4317",5904,1,19401,FALSE
"4318",8711,1,19402,FALSE
"4319",5419,1,19403,FALSE
"4320",11338,1,19404,FALSE
"4321",7313,1,19405,FALSE
"4322",14445,1,19406,FALSE
"4323",4864,1,19407,FALSE
"4324",10642,1,19408,FALSE
"4325",6595,1,19409,FALSE
"4326",3536,1,19410,FALSE
"4327",6064,1,19411,FALSE
"4328",4579,1,19412,FALSE
"4329",9617,1,19413,FALSE
"4330",9033,1,19414,FALSE
"4331",6347,1,19415,FALSE
"4332",7611,1,19416,FALSE
"4333",10502,1,19417,FALSE
"4334",3369,1,19418,FALSE
"4335",6446,1,19419,FALSE
"4336",3475,1,19420,FALSE
"4337",8214,1,19421,FALSE
"4338",6663,1,19422,FALSE
"4339",7612,1,19423,FALSE
"4340",108093,1,19424,FALSE
"4341",11047,1,19425,FALSE
"4342",5688,1,19426,FALSE
"4343",9416,1,19427,FALSE
"4344",11877,1,19428,FALSE
"4345",16749,1,19429,FALSE
"4346",6194,1,19430,FALSE
"4347",10288,1,19431,FALSE
"4348",6610,1,19432,FALSE
"4349",14871,1,19433,FALSE
"4350",11328,1,19434,FALSE
"4351",20848,1,19435,FALSE
"4352",15723,1,19436,FALSE
"4353",9377,1,19437,FALSE
"4354",2941,1,19438,FALSE
"4355",5351,1,19439,FALSE
"4356",15451,1,19440,FALSE
"4357",7807,1,19441,FALSE
"4358",7087,1,19442,FALSE
"4359",24266,1,19443,FALSE
"4360",7212,1,19444,FALSE
"4361",20847,1,19445,FALSE
"4362",3039,1,19446,FALSE
"4363",39087,1,19447,FALSE
"4364",4454,1,19448,FALSE
"4365",4484,1,19449,FALSE
"4366",3347,1,19450,FALSE
"4367",14384,1,19451,FALSE
"4368",3587,1,19452,FALSE
"4369",4852,1,19453,FALSE
"4370",28004,1,19454,FALSE
"4371",4229,1,19455,FALSE
"4372",4728,1,19456,FALSE
"4373",14274,1,19457,FALSE
"4374",2897,1,19458,FALSE
"4375",5353,1,19459,FALSE
"4376",37804,1,19460,FALSE
"4377",4741,1,19461,FALSE
"4378",4672,1,19462,FALSE
"4379",14720,1,19463,FALSE
"4380",16309,1,19464,FALSE
"4381",6344,1,19465,FALSE
"4382",28881,1,19466,FALSE
"4383",3811,1,19467,FALSE
"4384",14070,1,19468,FALSE
"4385",9767,1,19469,FALSE
"4386",2343,1,19470,FALSE
"4387",43646,1,19471,FALSE
"4388",7425,1,19472,FALSE
"4389",3685,1,19473,FALSE
"4390",5989,1,19474,FALSE
"4391",3689,1,19475,FALSE
"4392",4923,1,19476,FALSE
"4393",8974,1,19477,FALSE
"4394",25689,1,19478,FALSE
"4395",3034,1,19479,FALSE
"4396",7926,1,19480,FALSE
"4397",22961,1,19481,FALSE
"4398",4775,1,19482,FALSE
"4399",4047,1,19483,FALSE
"4400",11095,1,19484,FALSE
"4401",6779,1,19485,FALSE
"4402",3072,1,19486,FALSE
"4403",15097,1,19487,FALSE
"4404",6596,1,19488,FALSE
"4405",5089,1,19489,FALSE
"4406",7252,1,19490,FALSE
"4407",4823,1,19491,FALSE
"4408",4787,1,19492,FALSE
"4409",22211,1,19493,FALSE
"4410",5441,1,19494,FALSE
"4411",10543,1,19495,FALSE
"4412",30265,1,19496,FALSE
"4413",14013,1,19497,FALSE
"4414",7034,1,19498,FALSE
"4415",3889,1,19499,FALSE
"4416",4778,1,19500,FALSE
"4417",23979,1,19501,FALSE
"4418",6775,1,19502,FALSE
"4419",3896,1,19503,FALSE
"4420",7795,1,19504,FALSE
"4421",4491,1,19505,FALSE
"4422",4012,1,19506,FALSE
"4423",3229,1,19507,FALSE
"4424",20107,1,19508,FALSE
